field,object_id,redshift,num_filters
sex-11,sex-11_00241,4.937573,3
sex-11,sex-11_00243,3.386363,3
sex-11,sex-11_00244,0.783362,3
sex-11,sex-11_00248,4.430876,3
sex-11,sex-11_00251,9.562400,3
sex-11,sex-11_00255,0.787647,3
sex-11,sex-11_00256,0.821573,3
sex-11,sex-11_00264,8.182508,3
sex-11,sex-11_00266,3.384609,3
sex-11,sex-11_00267,4.942325,3
sex-11,sex-11_00269,0.100000,3
sex-11,sex-11_00270,1.144487,3
sex-11,sex-11_00271,1.269820,3
sex-11,sex-11_00272,0.623364,3
sex-11,sex-11_00276,1.955596,3
sex-11,sex-11_00277,3.421595,3
sex-11,sex-11_00278,4.913870,3
sex-11,sex-11_00282,1.658336,3
sex-11,sex-11_00303,1.681833,3
sex-11,sex-11_00307,0.100000,3
sex-11,sex-11_00308,11.978708,3
sex-11,sex-11_00311,6.177136,3
sex-11,sex-11_00313,3.687505,3
sex-11,sex-11_00314,3.704411,3
sex-11,sex-11_00317,3.489316,3
sex-11,sex-11_00321,0.865820,3
sex-11,sex-11_00322,2.718426,3
sex-11,sex-11_00323,5.324940,3
sex-11,sex-11_00324,3.896401,3
sex-11,sex-11_00325,3.786026,3
sex-11,sex-11_00326,11.978708,3
sex-11,sex-11_00327,3.849621,3
sex-11,sex-11_00330,4.916236,3
sex-11,sex-11_00332,3.939680,3
sex-11,sex-11_00337,11.978708,3
sex-11,sex-11_00342,0.100000,3
sex-11,sex-11_00347,0.898949,3
sex-11,sex-11_00348,5.981756,3
sex-11,sex-11_00349,0.780511,3
sex-11,sex-11_00351,4.207503,3
sex-11,sex-11_00352,3.795608,3
sex-11,sex-11_00353,0.000000,3
sex-11,sex-11_00354,0.882311,3
sex-11,sex-11_00357,3.626037,3
sex-11,sex-11_00358,0.000000,3
sex-11,sex-11_00359,0.358119,3
sex-11,sex-11_00364,0.000000,3
sex-11,sex-11_00366,0.100000,3
sex-11,sex-11_00371,2.055369,3
sex-11,sex-11_00379,11.978708,3
sex-11,sex-11_00380,10.046354,3
sex-11,sex-11_00382,3.661328,3
sex-11,sex-11_00383,3.012043,3
sex-11,sex-11_00387,3.494707,3
sex-11,sex-11_00389,3.367106,3
sex-11,sex-11_00393,7.056671,3
sex-11,sex-11_00397,0.612362,3
sex-11,sex-11_00399,6.747035,3
sex-11,sex-11_00400,7.105156,3
sex-11,sex-11_00401,4.817674,3
sex-11,sex-11_00408,3.803287,3
sex-11,sex-11_00411,2.490694,3
sex-11,sex-11_00412,8.252562,3
sex-11,sex-11_00413,0.219573,3
sex-11,sex-11_00414,4.887907,3
sex-11,sex-11_00417,4.947081,3
sex-11,sex-11_00421,0.371219,3
sex-11,sex-11_00428,4.869095,3
sex-11,sex-11_00434,5.756469,3
sex-11,sex-11_00437,2.665264,3
sex-11,sex-11_00438,4.968529,3
sex-11,sex-11_00443,6.989279,3
sex-11,sex-11_00447,4.928081,3
sex-11,sex-11_00448,2.497682,3
sex-11,sex-11_00450,2.382112,3
sex-11,sex-11_00453,9.340834,3
sex-11,sex-11_00454,3.670660,3
sex-11,sex-11_00456,1.213335,3
sex-11,sex-11_00457,1.723997,3
sex-11,sex-11_00459,1.070314,3
sex-11,sex-11_00460,1.569472,3
sex-11,sex-11_00461,2.634605,3
sex-11,sex-11_00463,0.995512,3
sex-11,sex-11_00470,0.000000,3
sex-11,sex-11_00472,2.493487,3
sex-11,sex-11_00473,2.592687,3
sex-11,sex-11_00479,5.081799,3
sex-11,sex-11_00481,1.010735,3
sex-11,sex-11_00485,2.585509,3
sex-11,sex-11_00488,11.978708,3
sex-11,sex-11_00489,1.787933,3
sex-11,sex-11_00491,0.477720,3
sex-11,sex-11_00492,0.620769,3
sex-11,sex-11_00497,3.886618,3
sex-11,sex-11_00498,0.100000,3
sex-11,sex-11_00504,1.494530,3
sex-11,sex-11_00509,4.864402,3
sex-11,sex-11_00511,0.000000,3
sex-11,sex-11_00513,4.897335,3
sex-11,sex-11_00514,2.968946,3
sex-11,sex-11_00518,0.850230,3
sex-11,sex-11_00519,6.831080,3
sex-11,sex-11_00520,0.000000,3
sex-11,sex-11_00524,1.643491,3
sex-11,sex-11_00525,0.000000,3
sex-11,sex-11_00526,0.195902,3
sex-11,sex-11_00527,0.844301,3
sex-11,sex-11_00528,0.744557,3
sex-11,sex-11_00532,0.100000,3
sex-11,sex-11_00537,8.312058,3
sex-11,sex-11_00538,3.372349,3
sex-11,sex-11_00541,11.978708,3
sex-11,sex-11_00542,0.100000,3
sex-11,sex-11_00543,3.678139,3
sex-11,sex-11_00545,1.655148,3
sex-11,sex-11_00554,5.076935,3
sex-11,sex-11_00558,1.092795,3
sex-11,sex-11_00559,0.880806,3
sex-11,sex-11_00560,8.526720,3
sex-11,sex-11_00561,2.395668,3
sex-11,sex-11_00563,4.970917,3
sex-11,sex-11_00564,1.718555,3
sex-11,sex-11_00567,3.534435,3
sex-11,sex-11_00568,4.061690,3
sex-11,sex-11_00570,11.978708,3
sex-11,sex-11_00571,4.342536,3
sex-11,sex-11_00572,0.224951,3
sex-11,sex-11_00573,0.596319,3
sex-11,sex-11_00576,1.027697,3
sex-11,sex-11_00578,2.657941,3
sex-11,sex-11_00580,11.978708,3
sex-11,sex-11_00582,3.548968,3
sex-11,sex-11_00583,3.715715,3
sex-11,sex-11_00587,0.827411,3
sex-11,sex-11_00596,4.652514,3
sex-11,sex-11_00598,1.244540,3
sex-11,sex-11_00599,1.062050,3
sex-11,sex-11_00600,0.670128,3
sex-11,sex-11_00601,2.594125,3
sex-11,sex-11_00604,5.199697,3
sex-11,sex-11_00605,1.674334,3
sex-11,sex-11_00609,11.978708,3
sex-11,sex-11_00611,0.954434,3
sex-11,sex-11_00613,1.261663,3
sex-11,sex-11_00614,2.773868,3
sex-11,sex-11_00615,5.609450,3
sex-11,sex-11_00616,2.915333,3
sex-11,sex-11_00621,1.052997,3
sex-11,sex-11_00623,0.000000,3
sex-11,sex-11_00628,4.643477,3
sex-11,sex-11_00629,3.372349,3
sex-11,sex-11_00634,3.906204,3
sex-11,sex-11_00643,6.313343,3
sex-11,sex-11_00647,8.293363,3
sex-11,sex-11_00648,2.522990,3
sex-11,sex-11_00650,0.570981,3
sex-11,sex-11_00651,0.316400,3
sex-11,sex-11_00653,1.655148,3
sex-11,sex-11_00661,4.848004,3
sex-11,sex-11_00663,0.354863,3
sex-11,sex-11_00664,5.042999,3
sex-11,sex-11_00665,0.354334,3
sex-11,sex-11_00666,4.789816,3
sex-11,sex-11_00667,0.739679,3
sex-11,sex-11_00671,6.363243,3
sex-11,sex-11_00672,0.602092,3
sex-11,sex-11_00675,2.403827,3
sex-11,sex-11_00676,3.180791,3
sex-11,sex-11_00678,3.680057,3
sex-11,sex-11_00681,3.423364,3
sex-11,sex-11_00682,1.064526,3
sex-11,sex-11_00684,6.266687,3
sex-11,sex-11_00689,1.979336,3
sex-11,sex-11_00690,1.936741,3
sex-11,sex-11_00691,11.978708,3
sex-11,sex-11_00692,11.978708,3
sex-11,sex-11_00693,2.822484,3
sex-11,sex-11_00694,0.849473,3
sex-11,sex-11_00695,1.527701,3
sex-11,sex-11_00699,4.970917,3
sex-11,sex-11_00700,4.650254,3
sex-11,sex-11_00701,1.017180,3
sex-11,sex-11_00702,0.191128,3
sex-11,sex-11_00705,0.000000,3
sex-11,sex-11_00706,11.978708,3
sex-11,sex-11_00708,0.627931,3
sex-11,sex-11_00709,1.266191,3
sex-11,sex-11_00712,4.815347,3
sex-11,sex-11_00713,0.809228,3
sex-11,sex-11_00714,3.332308,3
sex-11,sex-11_00719,5.646567,3
sex-11,sex-11_00721,0.776243,3
sex-11,sex-11_00727,6.691382,3
sex-11,sex-11_00730,3.381103,3
sex-11,sex-11_00732,0.000000,3
sex-11,sex-11_00743,0.585501,3
sex-11,sex-11_00746,3.179119,3
sex-11,sex-11_00749,0.100000,3
sex-11,sex-11_00754,0.000000,3
sex-11,sex-11_00755,0.000000,3
sex-11,sex-11_00757,0.380576,3
sex-11,sex-11_00758,11.978708,3
sex-11,sex-11_00761,0.000000,3
sex-11,sex-11_00765,3.519948,3
sex-11,sex-11_00790,5.360458,3
sex-11,sex-11_00791,3.921929,3
sex-11,sex-11_00794,4.878550,3
sex-11,sex-11_00795,11.978708,3
sex-11,sex-11_00797,3.698769,3
sex-11,sex-11_00801,0.000000,3
sex-11,sex-11_00802,0.666125,3
sex-11,sex-11_00804,2.482326,3
sex-11,sex-11_00813,3.068606,3
sex-11,sex-11_00816,3.822539,3
sex-11,sex-11_00817,0.000000,3
sex-11,sex-11_00822,0.000000,3
sex-11,sex-11_00823,4.327598,3
sex-11,sex-11_00824,7.755661,3
sex-11,sex-11_00826,1.291715,3
sex-11,sex-11_00828,11.978708,3
sex-11,sex-11_00831,8.091229,3
sex-11,sex-11_00839,3.189161,3
sex-11,sex-11_00846,1.934393,3
sex-11,sex-11_00853,3.013648,3
sex-11,sex-11_00854,2.061486,3
sex-11,sex-11_00855,11.978708,3
sex-11,sex-11_00856,2.200479,3
sex-11,sex-11_00857,4.954222,3
sex-11,sex-11_00861,2.508893,3
sex-11,sex-11_00863,2.912202,3
sex-11,sex-11_00867,2.554095,3
sex-11,sex-11_00869,0.149010,3
sex-11,sex-11_00872,1.590110,3
sex-11,sex-11_00875,4.420025,3
sex-11,sex-11_00879,0.660802,3
sex-11,sex-11_00880,4.771318,3
sex-11,sex-11_00882,2.510296,3
sex-11,sex-11_00887,3.681883,3
sex-11,sex-11_00889,2.545575,3
sex-11,sex-11_00892,0.000000,3
sex-11,sex-11_00894,2.734823,3
sex-11,sex-11_00897,3.285813,3
sex-11,sex-11_00898,3.249921,3
sex-11,sex-11_00899,0.712750,3
sex-11,sex-11_00901,3.572685,3
sex-11,sex-11_00902,3.284057,3
sex-11,sex-11_00906,4.928081,3
sex-11,sex-11_00916,0.000000,3
sex-11,sex-11_00918,5.229527,3
sex-11,sex-11_00921,3.721377,3
sex-11,sex-11_00923,4.990054,3
sex-11,sex-11_00924,2.425682,3
sex-11,sex-11_00927,0.000000,3
sex-11,sex-11_00928,2.269053,3
sex-11,sex-11_00929,4.452643,3
sex-11,sex-11_00932,11.978708,3
sex-11,sex-11_00933,0.282101,3
sex-11,sex-11_00934,11.978708,3
sex-11,sex-11_00935,11.978708,3
sex-11,sex-11_00940,4.461374,3
sex-11,sex-11_00944,4.902112,3
sex-11,sex-11_00945,4.859712,3
sex-11,sex-11_00946,4.670631,3
sex-11,sex-11_00950,3.041034,3
sex-11,sex-11_00951,0.155000,3
sex-11,sex-11_00952,3.289201,3
sex-11,sex-11_00956,8.668764,3
sex-11,sex-11_00957,11.978708,3
sex-11,sex-11_00961,0.000000,3
sex-11,sex-11_00963,5.254496,3
sex-11,sex-11_00967,7.018092,3
sex-11,sex-11_00968,3.676269,3
sex-11,sex-11_00969,10.776435,3
sex-11,sex-11_00970,4.157750,3
sex-11,sex-11_00971,1.660464,3
sex-11,sex-11_00973,2.737812,3
sex-11,sex-11_00974,2.754295,3
sex-11,sex-11_00976,11.978708,3
sex-11,sex-11_00979,4.433049,3
sex-11,sex-11_00981,0.613653,3
sex-11,sex-11_00984,3.613102,3
sex-11,sex-11_00985,1.708786,3
sex-11,sex-11_00988,4.174282,3
sex-11,sex-11_00991,6.009807,3
sex-11,sex-11_00994,2.568340,3
sex-11,sex-11_00998,2.988042,3
sex-11,sex-11_01006,3.457109,3
sex-11,sex-11_01007,2.336427,3
sex-11,sex-11_01012,2.457343,3
sex-11,sex-11_01014,6.995673,3
sex-11,sex-11_01020,8.323150,3
sex-11,sex-11_01021,0.769860,3
sex-11,sex-11_01022,11.978708,3
sex-11,sex-11_01032,0.000000,3
sex-11,sex-11_01036,4.632202,3
sex-11,sex-11_01040,2.770850,3
sex-11,sex-11_01041,3.596524,3
sex-11,sex-11_01051,0.771276,3
sex-11,sex-11_01062,8.557254,3
sex-11,sex-11_01065,0.575386,3
sex-11,sex-11_01067,3.721377,3
sex-11,sex-11_01071,3.795608,3
sex-11,sex-11_01073,2.518731,3
sex-11,sex-11_01074,1.199215,3
sex-11,sex-11_01084,3.393387,3
sex-11,sex-11_01085,2.493487,3
sex-11,sex-11_01086,8.259967,3
sex-11,sex-11_01088,2.736317,3
sex-11,sex-11_01089,3.569028,3
sex-11,sex-11_01091,3.591012,3
sex-11,sex-11_01096,0.000000,3
sex-11,sex-11_01098,4.906778,3
sex-11,sex-11_01100,3.681883,3
sex-11,sex-11_01105,3.375849,3
sex-11,sex-11_01111,11.978708,3
sex-11,sex-11_01112,8.091142,3
sex-11,sex-11_01117,3.421595,3
sex-11,sex-11_01119,11.014335,3
sex-11,sex-11_01124,4.009322,3
sex-11,sex-11_01125,0.000000,3
sex-11,sex-11_01132,5.396177,3
sex-11,sex-11_01133,0.901990,3
sex-11,sex-11_01135,3.836061,3
sex-11,sex-11_01142,11.978708,3
sex-11,sex-11_01145,2.465651,3
sex-11,sex-11_01151,4.987659,3
sex-11,sex-11_01154,6.979697,3
sex-11,sex-11_01155,2.413371,3
sex-11,sex-11_01158,3.073491,3
sex-11,sex-11_01166,1.148780,3
sex-11,sex-11_01169,3.991320,3
sex-11,sex-11_01172,0.323263,3
sex-11,sex-11_01176,8.809001,3
sex-11,sex-11_01177,0.000000,3
sex-11,sex-11_01178,5.026103,3
sex-11,sex-11_01184,0.100000,3
sex-11,sex-11_01186,0.000000,3
sex-11,sex-11_01189,1.852228,3
sex-11,sex-11_01195,4.607475,3
sex-11,sex-11_01196,11.978708,3
sex-11,sex-11_01199,0.000000,3
sex-11,sex-11_01200,1.776804,3
sex-11,sex-11_01201,3.585506,3
sex-11,sex-11_01202,4.220016,3
sex-11,sex-11_01204,4.481071,3
sex-11,sex-11_01212,0.366839,3
sex-11,sex-11_01214,0.162881,3
sex-11,sex-11_01216,2.804180,3
sex-11,sex-11_01217,3.732722,3
sex-11,sex-11_01223,9.927802,3
sex-11,sex-11_01224,3.770736,3
sex-11,sex-11_01226,5.691917,3
sex-11,sex-11_01233,4.939949,3
sex-11,sex-11_01234,0.000000,3
sex-11,sex-11_01238,2.663799,3
sex-11,sex-11_01241,3.081646,3
sex-11,sex-11_01246,11.635376,3
sex-11,sex-11_01249,0.300177,3
sex-11,sex-11_01252,0.925740,3
sex-11,sex-11_01254,8.450810,3
sex-11,sex-11_01257,7.095436,3
sex-11,sex-11_01259,0.000000,3
sex-11,sex-11_01261,2.262522,3
sex-11,sex-11_01264,11.978708,3
sex-11,sex-11_01267,6.793581,3
sex-11,sex-11_01272,8.649446,3
sex-11,sex-11_01274,3.678139,3
sex-11,sex-11_01276,3.836061,3
sex-11,sex-11_01277,1.013150,3
sex-11,sex-11_01280,3.841867,3
sex-11,sex-11_01281,0.000000,3
sex-11,sex-11_01282,3.753592,3
sex-11,sex-11_01283,0.100000,3
sex-11,sex-11_01284,5.335068,3
sex-11,sex-11_01285,8.293363,3
sex-11,sex-11_01286,1.902872,3
sex-11,sex-11_01287,2.675541,3
sex-11,sex-11_01289,1.900550,3
sex-11,sex-11_01290,5.699953,3
sex-11,sex-11_01294,3.578175,3
sex-11,sex-11_01295,0.000000,3
sex-11,sex-11_01296,0.630522,3
sex-11,sex-11_01301,0.000000,3
sex-11,sex-11_01302,1.069507,3
sex-11,sex-11_01303,3.375849,3
sex-11,sex-11_01304,6.237678,3
sex-11,sex-11_01305,2.525776,3
sex-11,sex-11_01306,4.978086,3
sex-11,sex-11_01308,1.179075,3
sex-11,sex-11_01309,3.219432,3
sex-11,sex-11_01310,6.645372,3
sex-11,sex-11_01311,3.395145,3
sex-11,sex-11_01312,0.331759,3
sex-11,sex-11_01313,4.507443,3
sex-11,sex-11_01315,4.947081,3
sex-11,sex-11_01316,4.978086,3
sex-11,sex-11_01317,5.055098,3
sex-11,sex-11_01320,1.125699,3
sex-11,sex-11_01321,0.000000,3
sex-11,sex-11_01322,2.710997,3
sex-11,sex-11_01323,3.698814,3
sex-11,sex-11_01324,3.229571,3
sex-11,sex-11_01327,8.323150,3
sex-11,sex-11_01328,2.996027,3
sex-11,sex-11_01329,2.579812,3
sex-11,sex-11_01331,0.812851,3
sex-11,sex-11_01333,1.009127,3
sex-11,sex-11_01337,0.149010,3
sex-11,sex-11_01339,4.157750,3
sex-11,sex-11_01341,6.781121,3
sex-11,sex-11_01344,3.284057,3
sex-11,sex-11_01347,11.978708,3
sex-11,sex-11_01351,2.674072,3
sex-11,sex-11_01353,0.000000,3
sex-11,sex-11_01358,2.266439,3
sex-11,sex-11_01360,1.118907,3
sex-11,sex-11_01362,8.820779,3
sex-11,sex-11_01363,2.745295,3
sex-11,sex-11_01364,2.267746,3
sex-11,sex-11_01367,0.000000,3
sex-11,sex-11_01368,3.534435,3
sex-11,sex-11_01370,0.000000,3
sex-11,sex-11_01373,0.000000,3
sex-11,sex-11_01375,2.266439,3
sex-11,sex-11_01377,5.859952,3
sex-11,sex-11_01378,3.665059,3
sex-11,sex-11_01379,3.977364,3
sex-11,sex-11_01380,1.051355,3
sex-11,sex-11_01382,0.000000,3
sex-11,sex-11_01385,3.578175,3
sex-11,sex-11_01386,3.687505,3
sex-11,sex-11_01387,7.857818,3
sex-11,sex-11_01388,0.000000,3
sex-11,sex-11_01389,5.189786,3
sex-11,sex-11_01391,11.978708,3
sex-11,sex-11_01392,10.373664,3
sex-11,sex-11_01393,11.978708,3
sex-11,sex-11_01398,1.679688,3
sex-11,sex-11_01399,0.000000,3
sex-11,sex-11_01401,1.027697,3
sex-11,sex-11_01405,0.883064,3
sex-11,sex-11_01408,2.585509,3
sex-11,sex-11_01409,0.000000,3
sex-11,sex-11_01410,3.715715,3
sex-11,sex-11_01411,3.453545,3
sex-11,sex-11_01415,11.978708,3
sex-11,sex-11_01420,2.787478,3
sex-11,sex-11_01421,3.598363,3
sex-11,sex-11_01422,1.929701,3
sex-11,sex-11_01424,1.260759,3
sex-11,sex-11_01425,3.328844,3
sex-11,sex-11_01426,4.930452,3
sex-11,sex-11_01427,0.243712,3
sex-11,sex-11_01428,2.031024,3
sex-11,sex-11_01429,10.980858,3
sex-11,sex-11_01431,11.978708,3
sex-11,sex-11_01432,0.000000,3
sex-11,sex-11_01434,11.978708,3
sex-11,sex-11_01435,10.743621,3
sex-11,sex-11_01437,6.941486,3
sex-11,sex-11_01439,11.978708,3
sex-11,sex-11_01440,2.562635,3
sex-11,sex-11_01443,11.978708,3
sex-11,sex-11_01449,3.685630,3
sex-11,sex-11_01450,3.695011,3
sex-11,sex-11_01453,2.402466,3
sex-11,sex-11_01454,0.652188,3
sex-11,sex-11_01455,6.685306,3
sex-11,sex-11_01457,11.978708,3
sex-11,sex-11_01458,4.906778,3
sex-11,sex-11_01459,2.416103,3
sex-11,sex-11_01460,4.897335,3
sex-11,sex-11_01462,2.457343,3
sex-11,sex-11_01463,2.514511,3
sex-11,sex-11_01469,2.149679,3
sex-11,sex-11_01470,1.941444,3
sex-11,sex-11_01471,0.877799,3
sex-11,sex-11_01473,4.013330,3
sex-11,sex-11_01474,11.978708,3
sex-11,sex-11_01475,2.776888,3
sex-11,sex-11_01476,0.996310,3
sex-11,sex-11_01479,2.687322,3
sex-11,sex-11_01484,4.573931,3
sex-11,sex-11_01485,1.462804,3
sex-11,sex-11_01487,2.718426,3
sex-11,sex-11_01488,3.670660,3
sex-11,sex-11_01491,3.216058,3
sex-11,sex-11_01497,1.654086,3
sex-11,sex-11_01500,2.722891,3
sex-11,sex-11_01502,0.138943,3
sex-11,sex-11_01505,0.100000,3
sex-11,sex-11_01506,2.624442,3
sex-11,sex-11_01507,4.833986,3
sex-11,sex-11_01517,4.973363,3
sex-11,sex-11_01518,3.809054,3
sex-11,sex-11_01519,3.471395,3
sex-11,sex-11_01520,2.493487,3
sex-11,sex-11_01523,0.000000,3
sex-11,sex-11_01524,2.391596,3
sex-11,sex-11_01525,0.159629,3
sex-11,sex-11_01529,2.412006,3
sex-11,sex-11_01541,0.969344,3
sex-11,sex-11_01544,4.616454,3
sex-11,sex-11_01546,3.081646,3
sex-11,sex-11_01549,4.975696,3
sex-11,sex-11_01554,0.000000,3
sex-11,sex-11_01556,3.451764,3
sex-11,sex-11_01557,3.644578,3
sex-11,sex-11_01559,3.631591,3
sex-11,sex-11_01560,3.744094,3
sex-11,sex-11_01561,0.195902,3
sex-11,sex-11_01562,0.121762,3
sex-11,sex-11_01563,3.639008,3
sex-11,sex-11_01564,3.585506,3
sex-11,sex-11_01565,2.582642,3
sex-11,sex-11_01566,11.978708,3
sex-11,sex-11_01567,8.131230,3
sex-11,sex-11_01568,2.585509,3
sex-11,sex-11_01569,7.811877,3
sex-11,sex-11_01570,11.978708,3
sex-11,sex-11_01571,7.689370,3
sex-11,sex-11_01572,8.175166,3
sex-11,sex-11_01573,3.680011,3
sex-11,sex-11_01580,4.930452,3
sex-11,sex-11_01581,4.525095,3
sex-11,sex-11_01582,5.040583,3
sex-11,sex-11_01584,11.978708,3
sex-11,sex-11_01588,0.188272,3
sex-11,sex-11_01589,2.369959,3
sex-11,sex-11_01590,0.000000,3
sex-12,sex-12_00006,2.690273,3
sex-12,sex-12_00008,11.978708,3
sex-12,sex-12_00010,11.978708,3
sex-12,sex-12_00011,0.114605,3
sex-12,sex-12_00014,4.157750,3
sex-12,sex-12_00015,6.449154,3
sex-12,sex-12_00019,1.867098,3
sex-12,sex-12_00021,0.000000,3
sex-12,sex-12_00022,0.730656,3
sex-12,sex-12_00024,3.099645,3
sex-12,sex-12_00026,3.207634,3
sex-12,sex-12_00027,0.000000,3
sex-12,sex-12_00033,0.905035,3
sex-12,sex-12_00038,1.873988,1
sex-12,sex-12_00042,2.957848,3
sex-12,sex-12_00043,11.978708,3
sex-12,sex-12_00044,5.299690,3
sex-12,sex-12_00045,2.485113,3
sex-12,sex-12_00046,0.000000,3
sex-12,sex-12_00050,3.768827,3
sex-12,sex-12_00051,0.906560,3
sex-12,sex-12_00055,11.301245,3
sex-12,sex-12_00058,1.186059,3
sex-12,sex-12_00061,8.394275,3
sex-12,sex-12_00062,5.224546,3
sex-12,sex-12_00063,0.852434,3
sex-12,sex-12_00068,0.796249,3
sex-12,sex-12_00069,3.723266,3
sex-12,sex-12_00073,0.000000,3
sex-12,sex-12_00079,3.837996,3
sex-12,sex-12_00081,0.671465,3
sex-12,sex-12_00082,3.400422,3
sex-12,sex-12_00083,2.863991,3
sex-12,sex-12_00084,2.388883,3
sex-12,sex-12_00085,0.789794,3
sex-12,sex-12_00096,11.978708,3
sex-12,sex-12_00099,5.633287,3
sex-12,sex-12_00110,3.342718,3
sex-12,sex-12_00114,1.040715,3
sex-12,sex-12_00115,0.835488,3
sex-12,sex-12_00116,1.635046,3
sex-12,sex-12_00121,2.671134,3
sex-12,sex-12_00122,3.548968,3
sex-12,sex-12_00130,0.768445,3
sex-12,sex-12_00132,2.781423,3
sex-12,sex-12_00140,11.400049,3
sex-12,sex-12_00142,0.000000,3
sex-12,sex-12_00153,0.687605,3
sex-12,sex-12_00155,5.788979,3
sex-12,sex-12_00156,2.399745,3
sex-12,sex-12_00158,8.653400,3
sex-12,sex-12_00159,1.154806,3
sex-12,sex-12_00160,4.869095,3
sex-12,sex-12_00167,0.889100,3
sex-12,sex-12_00169,0.000000,3
sex-12,sex-12_00170,0.000000,3
sex-12,sex-12_00171,0.767738,3
sex-12,sex-12_00172,3.199227,3
sex-12,sex-12_00173,4.149504,3
sex-12,sex-12_00178,10.229009,3
sex-12,sex-12_00181,0.409606,3
sex-12,sex-12_00184,0.944297,3
sex-12,sex-12_00185,11.978708,3
sex-12,sex-12_00186,2.795061,3
sex-12,sex-12_00190,10.990330,3
sex-12,sex-12_00192,2.860901,3
sex-12,sex-12_00194,11.978708,3
sex-12,sex-12_00200,1.649843,3
sex-12,sex-12_00203,3.426904,3
sex-12,sex-12_00204,2.948361,3
sex-12,sex-12_00206,0.440371,3
sex-12,sex-12_00208,0.654172,3
sex-12,sex-12_00210,8.334344,3
sex-12,sex-12_00213,1.120603,1
sex-12,sex-12_00219,3.681883,3
sex-12,sex-12_00225,8.326880,3
sex-12,sex-12_00230,1.051355,3
sex-12,sex-12_00231,10.866277,3
sex-12,sex-12_00235,0.113280,3
sex-12,sex-12_00249,4.890262,3
sex-12,sex-12_00262,1.867098,3
sex-12,sex-12_00264,0.000000,3
sex-12,sex-12_00268,3.661328,3
sex-12,sex-12_00269,0.000000,3
sex-12,sex-12_00274,0.838409,3
sex-12,sex-12_00277,3.527186,3
sex-12,sex-12_00287,0.907323,3
sex-12,sex-12_00289,0.775533,3
sex-12,sex-12_00294,0.215190,3
sex-12,sex-12_00297,0.000000,3
sex-12,sex-12_00298,5.554163,3
sex-12,sex-12_00301,11.978708,3
sex-12,sex-12_00304,2.537111,3
sex-12,sex-12_00311,0.828874,3
sex-12,sex-12_00315,2.660869,3
sex-12,sex-12_00321,3.594686,3
sex-12,sex-12_00324,6.581419,3
sex-12,sex-12_00327,8.856197,3
sex-12,sex-12_00332,0.000000,3
sex-12,sex-12_00336,0.770568,3
sex-12,sex-12_00340,2.792026,3
sex-12,sex-12_00343,7.738167,3
sex-12,sex-12_00345,3.053986,3
sex-12,sex-12_00346,11.978708,3
sex-12,sex-12_00354,3.277208,3
sex-12,sex-12_00355,3.155782,3
sex-12,sex-12_00359,0.520289,3
sex-12,sex-12_00366,5.724116,3
sex-12,sex-12_00377,2.548413,3
sex-12,sex-12_00386,0.000000,3
sex-12,sex-12_00390,0.227894,3
sex-12,sex-12_00394,1.027697,3
sex-12,sex-12_00398,5.021284,3
sex-12,sex-12_00405,4.803728,3
sex-12,sex-12_00406,0.000000,3
sex-12,sex-12_00407,2.412006,3
sex-12,sex-12_00423,1.147062,3
sex-12,sex-12_00424,4.949518,3
sex-12,sex-12_00437,5.217081,3
sex-12,sex-12_00441,0.859859,3
sex-12,sex-12_00442,4.958987,3
sex-12,sex-12_00474,4.878493,3
sex-12,sex-12_00480,1.861398,3
sex-12,sex-12_00481,8.676502,3
sex-12,sex-12_00486,4.203339,3
sex-12,sex-12_00489,9.136071,3
sex-12,sex-12_00491,3.375849,3
sex-12,sex-12_00495,0.881559,3
sex-12,sex-12_00496,0.379472,3
sex-12,sex-12_00507,0.883064,3
sex-12,sex-12_00512,11.978708,3
sex-12,sex-12_00515,8.308244,3
sex-12,sex-12_00517,0.759977,3
sex-12,sex-12_00518,0.780511,3
sex-12,sex-12_00519,11.978708,3
sex-12,sex-12_00525,3.719489,3
sex-12,sex-12_00534,1.091958,3
sex-12,sex-12_00536,10.752905,3
